fichero,carpeta,fecha,ground_truth,modelo_gen,coleccion,rerank,top_k,n_preguntas,tokens_entrada,tokens_salida,seg_generacion,seg_total,en_libro_mayor,n_consultas_log_ventana,derivado_de
eval/2026-05-31_06b_topk10/results_PA199_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_011535.json,eval/2026-05-31_06b_topk10,2026-06-01T01:15:35,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,28,134506,10738,260.4,816.7,False,0,eval/2026-05-31_06b/results_PA199_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_011535.json
eval/2026-05-31_06b_topk10/results_PA199_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_194958.json,eval/2026-05-31_06b_topk10,2026-05-31T19:49:58,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,28,118502,10479,254.1,477.0,False,0,eval/2026-05-31_06b/results_PA199_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_194958.json
eval/2026-05-31_06b_topk10/results_PA199_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_221357.json,eval/2026-05-31_06b_topk10,2026-06-13T22:13:57,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,28,117678,10492,247.2,458.7,False,0,eval/2026-05-31_06b/results_PA199_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_221357.json
eval/2026-05-31_06b_topk10/results_PA201_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_012306.json,eval/2026-05-31_06b_topk10,2026-06-01T01:23:06,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,18,67959,8426,176.2,449.9,False,0,eval/2026-05-31_06b/results_PA201_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_012306.json
eval/2026-05-31_06b_topk10/results_PA201_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_195513.json,eval/2026-05-31_06b_topk10,2026-05-31T19:55:13,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,18,54887,8215,169.6,312.3,False,0,eval/2026-05-31_06b/results_PA201_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_195513.json
eval/2026-05-31_06b_topk10/results_PA201_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_232128.json,eval/2026-05-31_06b_topk10,2026-05-31T23:21:28,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,18,66283,8283,172.9,309.1,False,0,eval/2026-05-31_06b/results_PA201_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_232128.json
eval/2026-05-31_06b_topk10/results_PA26_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_215135.json,eval/2026-05-31_06b_topk10,2026-06-13T21:51:35,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,25,114263,5781,199.9,651.7,False,0,eval/2026-05-31_06b/results_PA26_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_215135.json
eval/2026-05-31_06b_topk10/results_PA26_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_200158.json,eval/2026-05-31_06b_topk10,2026-05-31T20:01:58,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,25,93358,6145,203.9,403.1,False,0,eval/2026-05-31_06b/results_PA26_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_200158.json
eval/2026-05-31_06b_topk10/results_PA26_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_232805.json,eval/2026-05-31_06b_topk10,2026-05-31T23:28:05,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,25,93738,6451,205.4,395.1,False,0,eval/2026-05-31_06b/results_PA26_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_232805.json
eval/2026-05-31_06b_topk10/results_PA46_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_101421.json,eval/2026-05-31_06b_topk10,2026-06-01T10:14:21,PA46_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,40,271984,15420,386.1,1253.2,False,0,eval/2026-05-31_06b/results_PA46_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_101421.json
eval/2026-05-31_06b_topk10/results_PA46_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-01_095324.json,eval/2026-05-31_06b_topk10,2026-06-01T09:53:24,PA46_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,40,202048,14203,363.1,666.5,False,0,eval/2026-05-31_06b/results_PA46_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-01_095324.json
eval/2026-05-31_06b_topk10/results_PA46_grounf_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_201327.json,eval/2026-05-31_06b_topk10,2026-05-31T20:13:27,PA46_grounf_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,40,201050,14615,365.6,684.8,False,0,eval/2026-05-31_06b/results_PA46_grounf_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_201327.json
eval/2026-05-31_06b_topk10/results_PC08_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_220615.json,eval/2026-05-31_06b_topk10,2026-06-13T22:06:15,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,29,161984,13939,287.0,876.9,False,0,eval/2026-05-31_06b/results_PC08_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_220615.json
eval/2026-05-31_06b_topk10/results_PC08_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_202156.json,eval/2026-05-31_06b_topk10,2026-05-31T20:21:56,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,29,136791,12627,277.9,506.2,False,0,eval/2026-05-31_06b/results_PC08_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_202156.json
eval/2026-05-31_06b_topk10/results_PC08_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_233628.json,eval/2026-05-31_06b_topk10,2026-05-31T23:36:28,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,29,152281,12454,280.7,500.7,False,0,eval/2026-05-31_06b/results_PC08_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_233628.json
eval/2026-05-31_06b_topk10/results_PC67_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_015659.json,eval/2026-05-31_06b_topk10,2026-06-01T01:56:59,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,139408,10164,275.0,871.1,False,0,eval/2026-05-31_06b/results_PC67_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_015659.json
eval/2026-05-31_06b_topk10/results_PC67_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_203032.json,eval/2026-05-31_06b_topk10,2026-05-31T20:30:32,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,123998,11344,274.1,513.6,False,0,eval/2026-05-31_06b/results_PC67_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_203032.json
eval/2026-05-31_06b_topk10/results_PC67_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_234451.json,eval/2026-05-31_06b_topk10,2026-05-31T23:44:51,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,147471,10200,271.1,499.9,False,0,eval/2026-05-31_06b/results_PC67_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_234451.json
eval/2026-05-31_06b_topk10/results_PC73_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_021010.json,eval/2026-05-31_06b_topk10,2026-06-01T02:10:10,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,109001,9484,255.6,788.6,False,0,eval/2026-05-31_06b/results_PC73_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_021010.json
eval/2026-05-31_06b_topk10/results_PC73_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_203853.json,eval/2026-05-31_06b_topk10,2026-05-31T20:38:53,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,103463,10481,263.2,498.0,False,0,eval/2026-05-31_06b/results_PC73_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_203853.json
eval/2026-05-31_06b_topk10/results_PC73_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_222156.json,eval/2026-05-31_06b_topk10,2026-06-13T22:21:56,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,107909,10132,257.2,476.0,False,0,eval/2026-05-31_06b/results_PC73_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_222156.json
eval/2026-05-31_06b_topk10/results_PE27_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_022524.json,eval/2026-05-31_06b_topk10,2026-06-01T02:25:24,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,182340,12198,288.1,911.3,False,0,eval/2026-05-31_06b/results_PE27_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_022524.json
eval/2026-05-31_06b_topk10/results_PE27_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_204739.json,eval/2026-05-31_06b_topk10,2026-05-31T20:47:39,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,157467,11667,280.9,523.2,False,0,eval/2026-05-31_06b/results_PE27_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_204739.json
eval/2026-05-31_06b_topk10/results_PE27_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_223008.json,eval/2026-05-31_06b_topk10,2026-06-13T22:30:08,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,153195,10384,259.1,484.3,False,0,eval/2026-05-31_06b/results_PE27_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_223008.json
eval/2026-05-31_06b_topk10/results_PO05_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_203401.json,eval/2026-05-31_06b_topk10,2026-06-13T20:34:01,PO05_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,156273,9910,264.1,926.0,False,0,eval/2026-05-31_06b/results_PO05_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_203401.json
eval/2026-05-31_06b_topk10/results_PO05_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_182344.json,eval/2026-05-31_06b_topk10,2026-06-13T18:23:44,PO05_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,136359,8894,252.4,492.0,False,0,eval/2026-05-31_06b/results_PO05_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_182344.json
eval/2026-05-31_06b_topk10/results_PO05_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_191821.json,eval/2026-05-31_06b_topk10,2026-06-13T19:18:21,PO05_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,138645,8521,248.7,475.0,False,0,eval/2026-05-31_06b/results_PO05_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_191821.json
eval/2026-05-31_06b_topk10/results_PO108_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_024040.json,eval/2026-05-31_06b_topk10,2026-06-01T02:40:40,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,176927,11004,281.3,914.1,False,0,eval/2026-05-31_06b/results_PO108_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_024040.json
eval/2026-05-31_06b_topk10/results_PO108_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_205609.json,eval/2026-05-31_06b_topk10,2026-05-31T20:56:09,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,125687,10722,268.3,506.7,False,0,eval/2026-05-31_06b/results_PO108_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_205609.json
eval/2026-05-31_06b_topk10/results_PO108_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_223817.json,eval/2026-05-31_06b_topk10,2026-06-13T22:38:17,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,120045,10597,262.2,486.2,False,0,eval/2026-05-31_06b/results_PO108_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_223817.json
eval/2026-05-31_06b_topk10/results_PO19_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_204753.json,eval/2026-05-31_06b_topk10,2026-06-13T20:47:53,PO19_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,184345,8428,256.4,829.5,False,0,eval/2026-05-31_06b/results_PO19_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_204753.json
eval/2026-05-31_06b_topk10/results_PO19_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_183200.json,eval/2026-05-31_06b_topk10,2026-06-13T18:32:00,PO19_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,162648,8584,252.5,494.1,False,0,eval/2026-05-31_06b/results_PO19_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_183200.json
eval/2026-05-31_06b_topk10/results_PO19_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_192625.json,eval/2026-05-31_06b_topk10,2026-06-13T19:26:25,PO19_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,169443,8419,253.9,481.5,False,0,eval/2026-05-31_06b/results_PO19_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_192625.json
eval/2026-05-31_06b_topk10/results_PTP2_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_211041.json,eval/2026-05-31_06b_topk10,2026-06-13T21:10:41,PTP2_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,45,225438,12210,377.1,1363.9,False,0,eval/2026-05-31_06b/results_PTP2_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_211041.json
eval/2026-05-31_06b_topk10/results_PTP2_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_184413.json,eval/2026-05-31_06b_topk10,2026-06-13T18:44:13,PTP2_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,45,172338,11944,367.7,728.7,False,0,eval/2026-05-31_06b/results_PTP2_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_184413.json
eval/2026-05-31_06b_topk10/results_PTP2_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_193812.json,eval/2026-05-31_06b_topk10,2026-06-13T19:38:12,PTP2_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,45,171400,12086,365.7,703.0,False,0,eval/2026-05-31_06b/results_PTP2_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_193812.json
eval/2026-05-31_06b_topk10/results_RPC120_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_025109.json,eval/2026-05-31_06b_topk10,2026-06-01T02:51:09,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,19,152397,6658,182.5,627.0,False,0,eval/2026-05-31_06b/results_RPC120_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_025109.json
eval/2026-05-31_06b_topk10/results_RPC120_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_223002.json,eval/2026-05-31_06b_topk10,2026-05-31T22:30:02,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,19,103827,6033,168.8,323.8,False,0,eval/2026-05-31_06b/results_RPC120_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_223002.json
eval/2026-05-31_06b_topk10/results_RPC120_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_224322.json,eval/2026-05-31_06b_topk10,2026-06-13T22:43:22,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,19,111624,5395,161.8,303.9,False,0,eval/2026-05-31_06b/results_RPC120_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_224322.json
eval/2026-05-31_06b_topk10/results_RPC87_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_030214.json,eval/2026-05-31_06b_topk10,2026-06-01T03:02:14,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,20,169938,7255,195.5,663.0,False,0,eval/2026-05-31_06b/results_RPC87_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_030214.json
eval/2026-05-31_06b_topk10/results_RPC87_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_214041.json,eval/2026-05-31_06b_topk10,2026-06-13T21:40:41,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,20,117483,6761,178.5,339.4,False,0,eval/2026-05-31_06b/results_RPC87_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_214041.json
eval/2026-05-31_06b_topk10/results_RPC87_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_224850.json,eval/2026-05-31_06b_topk10,2026-06-13T22:48:50,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,20,117340,7027,177.1,325.7,False,0,eval/2026-05-31_06b/results_RPC87_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_224850.json
eval/2026-05-31_06b_topk10/results_RPC89_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_212558.json,eval/2026-05-31_06b_topk10,2026-06-13T21:25:58,RPC89_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,199075,11226,278.5,914.6,False,0,eval/2026-05-31_06b/results_RPC89_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_212558.json
eval/2026-05-31_06b_topk10/results_RPC89_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_185244.json,eval/2026-05-31_06b_topk10,2026-06-13T18:52:44,RPC89_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,153613,10802,271.3,507.8,False,0,eval/2026-05-31_06b/results_RPC89_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_185244.json
eval/2026-05-31_06b_topk10/results_RPC89_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_194633.json,eval/2026-05-31_06b_topk10,2026-06-13T19:46:33,RPC89_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,159730,11193,272.6,497.7,False,0,eval/2026-05-31_06b/results_RPC89_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_194633.json
eval/_descartados_parciales/results_PA178_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_003709.json,eval/_descartados_parciales,2026-06-01T00:37:09,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,10,61684,3814,112.1,324.9,False,0,
eval/_descartados_parciales/results_PA17_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-05-19_175200.json,eval/_descartados_parciales,2026-05-19T17:52:00,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,3,13913,1320,28.2,78.0,False,0,
eval/_descartados_parciales/results_PA17_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-19_174949.json,eval/_descartados_parciales,2026-05-19T17:49:49,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,3,12050,1390,28.7,54.2,False,0,
eval/_descartados_parciales/results_PA17_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-19_175042.json,eval/_descartados_parciales,2026-05-19T17:50:42,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3,rrf_only,5,3,12050,1317,28.5,51.7,False,0,
eval/_descartados_parciales/results_PA199_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_231617.json,eval/_descartados_parciales,2026-05-31T23:16:17,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,27,110367,10367,246.5,457.8,False,0,
eval/_descartados_parciales/results_PA26_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_013056.json,eval/_descartados_parciales,2026-06-01T01:30:56,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,16,89495,4178,141.0,434.3,False,0,
eval/_descartados_parciales/results_PC08_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_014225.json,eval/_descartados_parciales,2026-06-01T01:42:25,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,21,111873,9746,219.6,649.6,False,0,
eval/_descartados_parciales/results_PC73_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_235252.json,eval/_descartados_parciales,2026-05-31T23:52:52,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,27,102474,10189,259.3,467.8,False,0,
eval/_descartados_parciales/results_PE27_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_235933.json,eval/_descartados_parciales,2026-05-31T23:59:33,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,28,143992,10633,218.8,390.7,False,0,
eval/_descartados_parciales/results_PO108_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-01_000555.json,eval/_descartados_parciales,2026-06-01T00:05:55,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,28,120378,9488,204.5,367.7,False,0,
eval/_descartados_parciales/results_RPC120_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-01_001009.json,eval/_descartados_parciales,2026-06-01T00:10:09,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,18,103937,5971,139.2,248.0,False,0,
eval/_descartados_parciales/results_RPC87_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_223630.json,eval/_descartados_parciales,2026-05-31T22:36:30,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,18,98505,6877,203.4,362.4,False,0,
eval/_descartados_parciales/results_RPC87_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-01_001443.json,eval/_descartados_parciales,2026-06-01T00:14:43,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,19,105147,7238,150.3,268.3,False,0,
eval/crossencoder/results_PA178_ground_truth_gen_gemma4-26b_2026-04-28_165426.json,eval/crossencoder,2026-04-28T16:54:26,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,26,239393,10107,260.8,866.3,False,0,
eval/crossencoder/results_PA195_ground_truth_gen_gemma4-26b_2026-04-29_094818.json,eval/crossencoder,2026-04-29T09:48:18,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,30,172313,13806,311.4,931.6,False,0,
eval/crossencoder/results_PA199_ground_truth_gen_gemma4-26b_2026-04-29_100211.json,eval/crossencoder,2026-04-29T10:02:11,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,28,153153,10765,251.9,833.7,False,0,
eval/crossencoder/results_PA201_ground_truth_gen_gemma4-26b_2026-04-29_101139.json,eval/crossencoder,2026-04-29T10:11:39,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,18,105315,9613,201.6,567.6,False,0,
eval/crossencoder/results_PC08_ground_truth_gen_gemma4-26b_2026-04-29_102646.json,eval/crossencoder,2026-04-29T10:26:46,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,29,175103,14410,296.0,907.1,False,0,
eval/crossencoder/results_PC67_ground_truth_gen_gemma4-26b_2026-04-28_153851.json,eval/crossencoder,2026-04-28T15:38:51,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,30,186557,11386,284.3,910.3,False,0,
eval/crossencoder/results_PC73_ground_truth_gen_gemma4-26b_2026-04-28_160001.json,eval/crossencoder,2026-04-28T16:00:01,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,30,158556,10258,273.2,880.9,False,0,
eval/crossencoder/results_PE27_ground_truth_gen_gemma4-26b_2026-04-28_161828.json,eval/crossencoder,2026-04-28T16:18:28,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,30,177075,11358,273.4,950.6,False,0,
eval/crossencoder/results_PO108_ground_truth_gen_gemma4-26b_2026-04-28_163701.json,eval/crossencoder,2026-04-28T16:37:01,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,30,164357,11876,277.6,868.2,False,0,
eval/crossencoder/results_RPC120_ground_truth_gen_gemma4-26b_2026-04-30_110205.json,eval/crossencoder,2026-04-30T11:02:05,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,19,129446,5543,178.8,580.6,False,0,
eval/crossencoder/results_RPC87_ground_truth_gen_gemma4-26b_2026-04-30_105224.json,eval/crossencoder,2026-04-30T10:52:24,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3,cross_encoder,5,20,175676,7907,200.5,696.7,False,0,
eval/embed/results_PA178_ground_truth_2026-04-28_130958.json,eval/embed,2026-04-28T13:09:58,PA178_ground_truth.json,,docs_rag_qwen3,cross_encoder,5,26,0,0,0.0,472.4,False,0,
eval/embed/results_PA178_ground_truth_gen_gemma4-26b.json,eval/embed,2026-04-28T09:59:12,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,26,178588,9191,240.6,475.1,False,0,
eval/embed/results_PA178_ground_truth_gen_gemma4-26b_2026-04-28_102208-embed.json,eval/embed,2026-04-28T10:22:08,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,26,189733,9289,245.2,477.3,False,0,
eval/embed/results_PA195_ground_truth_2026-04-28_133258.json,eval/embed,2026-04-28T13:32:58,PA195_ground_truth.json,,docs_rag_qwen3,cross_encoder,5,30,0,0,0.0,491.4,False,0,
eval/embed/results_PA195_ground_truth_gen_gemma4-26b_old.json,eval/embed,,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,30,131722,11978,277.6,541.1,False,0,
eval/embed/results_PA199_ground_truth_gen_gemma4-26b.json,eval/embed,,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,28,149113,9904,252.5,495.8,False,0,
eval/embed/results_PA201_ground_truth_gen_gemma4-26b_2026-04-29_114646.json,eval/embed,2026-04-29T11:46:46,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,18,93078,8756,179.2,338.8,False,0,
eval/embed/results_PC08_ground_truth_gen_gemma4-26b.json,eval/embed,,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3,embed,5,29,131734,14317,288.7,542.4,False,0,
