preguntas_mes,escenario,etiqueta,tipo,mes,coste_acumulado_eur
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,41,6027.65
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,42,6174.66
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,43,6321.68
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,44,6468.69
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,45,6615.71
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,46,6762.72
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,47,6909.74
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,48,7056.76
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,49,7203.77
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,50,7350.79
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,51,7497.8
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,52,7644.82
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,53,7791.83
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,54,7938.85
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,55,8085.87
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,56,8232.88
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,57,8379.9
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,58,8526.91
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,59,8673.93
100000,api::g31lite,Gemini 3.1 Flash-Lite,api,60,8820.94
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,0,0.0
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,1,197.94
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,2,395.87
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,3,593.81
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,4,791.74
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,5,989.68
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,6,1187.61
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,7,1385.55
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,8,1583.48
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,9,1781.42
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,10,1979.35
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,11,2177.29
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,12,2375.22
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,13,2573.16
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,14,2771.09
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,15,2969.03
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,16,3166.96
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,17,3364.9
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,18,3562.84
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,19,3760.77
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,20,3958.71
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,21,4156.64
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,22,4354.58
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,23,4552.51
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,24,4750.45
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,25,4948.38
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,26,5146.32
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,27,5344.25
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,28,5542.19
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,29,5740.12
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,30,5938.06
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,31,6135.99
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,32,6333.93
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,33,6531.86
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,34,6729.8
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,35,6927.74
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,36,7125.67
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,37,7323.61
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,38,7521.54
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,39,7719.48
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,40,7917.41
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,41,8115.35
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,42,8313.28
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,43,8511.22
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,44,8709.15
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,45,8907.09
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,46,9105.02
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,47,9302.96
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,48,9500.89
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,49,9698.83
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,50,9896.76
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,51,10094.7
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,52,10292.64
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,53,10490.57
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,54,10688.51
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,55,10886.44
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,56,11084.38
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,57,11282.31
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,58,11480.25
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,59,11678.18
100000,api::g35lite,Gemini 3.5 Flash-Lite,api,60,11876.12
100000,api::g36flash,Gemini 3.6 Flash,api,0,0.0
100000,api::g36flash,Gemini 3.6 Flash,api,1,417.99
100000,api::g36flash,Gemini 3.6 Flash,api,2,835.99
100000,api::g36flash,Gemini 3.6 Flash,api,3,1253.98
100000,api::g36flash,Gemini 3.6 Flash,api,4,1671.98
100000,api::g36flash,Gemini 3.6 Flash,api,5,2089.97
100000,api::g36flash,Gemini 3.6 Flash,api,6,2507.96
100000,api::g36flash,Gemini 3.6 Flash,api,7,2925.96
100000,api::g36flash,Gemini 3.6 Flash,api,8,3343.95
100000,api::g36flash,Gemini 3.6 Flash,api,9,3761.95
100000,api::g36flash,Gemini 3.6 Flash,api,10,4179.94
100000,api::g36flash,Gemini 3.6 Flash,api,11,4597.93
100000,api::g36flash,Gemini 3.6 Flash,api,12,5015.93
100000,api::g36flash,Gemini 3.6 Flash,api,13,5433.92
100000,api::g36flash,Gemini 3.6 Flash,api,14,5851.92
100000,api::g36flash,Gemini 3.6 Flash,api,15,6269.91
100000,api::g36flash,Gemini 3.6 Flash,api,16,6687.9
100000,api::g36flash,Gemini 3.6 Flash,api,17,7105.9
100000,api::g36flash,Gemini 3.6 Flash,api,18,7523.89
100000,api::g36flash,Gemini 3.6 Flash,api,19,7941.89
100000,api::g36flash,Gemini 3.6 Flash,api,20,8359.88
100000,api::g36flash,Gemini 3.6 Flash,api,21,8777.87
100000,api::g36flash,Gemini 3.6 Flash,api,22,9195.87
100000,api::g36flash,Gemini 3.6 Flash,api,23,9613.86
100000,api::g36flash,Gemini 3.6 Flash,api,24,10031.86
100000,api::g36flash,Gemini 3.6 Flash,api,25,10449.85
100000,api::g36flash,Gemini 3.6 Flash,api,26,10867.84
100000,api::g36flash,Gemini 3.6 Flash,api,27,11285.84
100000,api::g36flash,Gemini 3.6 Flash,api,28,11703.83
100000,api::g36flash,Gemini 3.6 Flash,api,29,12121.83
100000,api::g36flash,Gemini 3.6 Flash,api,30,12539.82
100000,api::g36flash,Gemini 3.6 Flash,api,31,12957.81
100000,api::g36flash,Gemini 3.6 Flash,api,32,13375.81
100000,api::g36flash,Gemini 3.6 Flash,api,33,13793.8
100000,api::g36flash,Gemini 3.6 Flash,api,34,14211.8
100000,api::g36flash,Gemini 3.6 Flash,api,35,14629.79
100000,api::g36flash,Gemini 3.6 Flash,api,36,15047.78
100000,api::g36flash,Gemini 3.6 Flash,api,37,15465.78
100000,api::g36flash,Gemini 3.6 Flash,api,38,15883.77
100000,api::g36flash,Gemini 3.6 Flash,api,39,16301.77
100000,api::g36flash,Gemini 3.6 Flash,api,40,16719.76
100000,api::g36flash,Gemini 3.6 Flash,api,41,17137.75
100000,api::g36flash,Gemini 3.6 Flash,api,42,17555.75
100000,api::g36flash,Gemini 3.6 Flash,api,43,17973.74
100000,api::g36flash,Gemini 3.6 Flash,api,44,18391.73
100000,api::g36flash,Gemini 3.6 Flash,api,45,18809.73
100000,api::g36flash,Gemini 3.6 Flash,api,46,19227.72
100000,api::g36flash,Gemini 3.6 Flash,api,47,19645.72
100000,api::g36flash,Gemini 3.6 Flash,api,48,20063.71
100000,api::g36flash,Gemini 3.6 Flash,api,49,20481.7
100000,api::g36flash,Gemini 3.6 Flash,api,50,20899.7
100000,api::g36flash,Gemini 3.6 Flash,api,51,21317.69
100000,api::g36flash,Gemini 3.6 Flash,api,52,21735.69
100000,api::g36flash,Gemini 3.6 Flash,api,53,22153.68
100000,api::g36flash,Gemini 3.6 Flash,api,54,22571.67
100000,api::g36flash,Gemini 3.6 Flash,api,55,22989.67
100000,api::g36flash,Gemini 3.6 Flash,api,56,23407.66
100000,api::g36flash,Gemini 3.6 Flash,api,57,23825.66
100000,api::g36flash,Gemini 3.6 Flash,api,58,24243.65
100000,api::g36flash,Gemini 3.6 Flash,api,59,24661.64
100000,api::g36flash,Gemini 3.6 Flash,api,60,25079.64
100000,api::gpt54mini,GPT-5.4 mini,api,0,0.0
100000,api::gpt54mini,GPT-5.4 mini,api,1,441.05
100000,api::gpt54mini,GPT-5.4 mini,api,2,882.09
100000,api::gpt54mini,GPT-5.4 mini,api,3,1323.14
100000,api::gpt54mini,GPT-5.4 mini,api,4,1764.19
100000,api::gpt54mini,GPT-5.4 mini,api,5,2205.24
100000,api::gpt54mini,GPT-5.4 mini,api,6,2646.28
100000,api::gpt54mini,GPT-5.4 mini,api,7,3087.33
100000,api::gpt54mini,GPT-5.4 mini,api,8,3528.38
100000,api::gpt54mini,GPT-5.4 mini,api,9,3969.43
100000,api::gpt54mini,GPT-5.4 mini,api,10,4410.47
100000,api::gpt54mini,GPT-5.4 mini,api,11,4851.52
100000,api::gpt54mini,GPT-5.4 mini,api,12,5292.57
100000,api::gpt54mini,GPT-5.4 mini,api,13,5733.61
100000,api::gpt54mini,GPT-5.4 mini,api,14,6174.66
100000,api::gpt54mini,GPT-5.4 mini,api,15,6615.71
100000,api::gpt54mini,GPT-5.4 mini,api,16,7056.76
100000,api::gpt54mini,GPT-5.4 mini,api,17,7497.8
100000,api::gpt54mini,GPT-5.4 mini,api,18,7938.85
100000,api::gpt54mini,GPT-5.4 mini,api,19,8379.9
100000,api::gpt54mini,GPT-5.4 mini,api,20,8820.94
100000,api::gpt54mini,GPT-5.4 mini,api,21,9261.99
100000,api::gpt54mini,GPT-5.4 mini,api,22,9703.04
100000,api::gpt54mini,GPT-5.4 mini,api,23,10144.09
100000,api::gpt54mini,GPT-5.4 mini,api,24,10585.13
100000,api::gpt54mini,GPT-5.4 mini,api,25,11026.18
100000,api::gpt54mini,GPT-5.4 mini,api,26,11467.23
100000,api::gpt54mini,GPT-5.4 mini,api,27,11908.28
100000,api::gpt54mini,GPT-5.4 mini,api,28,12349.32
100000,api::gpt54mini,GPT-5.4 mini,api,29,12790.37
100000,api::gpt54mini,GPT-5.4 mini,api,30,13231.42
100000,api::gpt54mini,GPT-5.4 mini,api,31,13672.46
100000,api::gpt54mini,GPT-5.4 mini,api,32,14113.51
100000,api::gpt54mini,GPT-5.4 mini,api,33,14554.56
100000,api::gpt54mini,GPT-5.4 mini,api,34,14995.61
100000,api::gpt54mini,GPT-5.4 mini,api,35,15436.65
100000,api::gpt54mini,GPT-5.4 mini,api,36,15877.7
100000,api::gpt54mini,GPT-5.4 mini,api,37,16318.75
100000,api::gpt54mini,GPT-5.4 mini,api,38,16759.8
100000,api::gpt54mini,GPT-5.4 mini,api,39,17200.84
100000,api::gpt54mini,GPT-5.4 mini,api,40,17641.89
100000,api::gpt54mini,GPT-5.4 mini,api,41,18082.94
100000,api::gpt54mini,GPT-5.4 mini,api,42,18523.98
100000,api::gpt54mini,GPT-5.4 mini,api,43,18965.03
100000,api::gpt54mini,GPT-5.4 mini,api,44,19406.08
100000,api::gpt54mini,GPT-5.4 mini,api,45,19847.13
100000,api::gpt54mini,GPT-5.4 mini,api,46,20288.17
100000,api::gpt54mini,GPT-5.4 mini,api,47,20729.22
100000,api::gpt54mini,GPT-5.4 mini,api,48,21170.27
100000,api::gpt54mini,GPT-5.4 mini,api,49,21611.32
100000,api::gpt54mini,GPT-5.4 mini,api,50,22052.36
100000,api::gpt54mini,GPT-5.4 mini,api,51,22493.41
100000,api::gpt54mini,GPT-5.4 mini,api,52,22934.46
100000,api::gpt54mini,GPT-5.4 mini,api,53,23375.5
100000,api::gpt54mini,GPT-5.4 mini,api,54,23816.55
100000,api::gpt54mini,GPT-5.4 mini,api,55,24257.6
100000,api::gpt54mini,GPT-5.4 mini,api,56,24698.65
100000,api::gpt54mini,GPT-5.4 mini,api,57,25139.69
100000,api::gpt54mini,GPT-5.4 mini,api,58,25580.74
100000,api::gpt54mini,GPT-5.4 mini,api,59,26021.79
100000,api::gpt54mini,GPT-5.4 mini,api,60,26462.83
100000,api::gpt56luna,GPT-5.6 luna,api,0,0.0
100000,api::gpt56luna,GPT-5.6 luna,api,1,117.61
100000,api::gpt56luna,GPT-5.6 luna,api,2,235.23
100000,api::gpt56luna,GPT-5.6 luna,api,3,352.84
100000,api::gpt56luna,GPT-5.6 luna,api,4,470.45
100000,api::gpt56luna,GPT-5.6 luna,api,5,588.06
100000,api::gpt56luna,GPT-5.6 luna,api,6,705.68
100000,api::gpt56luna,GPT-5.6 luna,api,7,823.29
100000,api::gpt56luna,GPT-5.6 luna,api,8,940.9
100000,api::gpt56luna,GPT-5.6 luna,api,9,1058.51
100000,api::gpt56luna,GPT-5.6 luna,api,10,1176.13
100000,api::gpt56luna,GPT-5.6 luna,api,11,1293.74
100000,api::gpt56luna,GPT-5.6 luna,api,12,1411.35
100000,api::gpt56luna,GPT-5.6 luna,api,13,1528.96
100000,api::gpt56luna,GPT-5.6 luna,api,14,1646.58
100000,api::gpt56luna,GPT-5.6 luna,api,15,1764.19
100000,api::gpt56luna,GPT-5.6 luna,api,16,1881.8
100000,api::gpt56luna,GPT-5.6 luna,api,17,1999.41
100000,api::gpt56luna,GPT-5.6 luna,api,18,2117.03
100000,api::gpt56luna,GPT-5.6 luna,api,19,2234.64
100000,api::gpt56luna,GPT-5.6 luna,api,20,2352.25
100000,api::gpt56luna,GPT-5.6 luna,api,21,2469.86
100000,api::gpt56luna,GPT-5.6 luna,api,22,2587.48
100000,api::gpt56luna,GPT-5.6 luna,api,23,2705.09
100000,api::gpt56luna,GPT-5.6 luna,api,24,2822.7
100000,api::gpt56luna,GPT-5.6 luna,api,25,2940.32
100000,api::gpt56luna,GPT-5.6 luna,api,26,3057.93
100000,api::gpt56luna,GPT-5.6 luna,api,27,3175.54
100000,api::gpt56luna,GPT-5.6 luna,api,28,3293.15
100000,api::gpt56luna,GPT-5.6 luna,api,29,3410.77
100000,api::gpt56luna,GPT-5.6 luna,api,30,3528.38
100000,api::gpt56luna,GPT-5.6 luna,api,31,3645.99
100000,api::gpt56luna,GPT-5.6 luna,api,32,3763.6
100000,api::gpt56luna,GPT-5.6 luna,api,33,3881.22
100000,api::gpt56luna,GPT-5.6 luna,api,34,3998.83
100000,api::gpt56luna,GPT-5.6 luna,api,35,4116.44
100000,api::gpt56luna,GPT-5.6 luna,api,36,4234.05
100000,api::gpt56luna,GPT-5.6 luna,api,37,4351.67
100000,api::gpt56luna,GPT-5.6 luna,api,38,4469.28
100000,api::gpt56luna,GPT-5.6 luna,api,39,4586.89
100000,api::gpt56luna,GPT-5.6 luna,api,40,4704.5
100000,api::gpt56luna,GPT-5.6 luna,api,41,4822.12
100000,api::gpt56luna,GPT-5.6 luna,api,42,4939.73
100000,api::gpt56luna,GPT-5.6 luna,api,43,5057.34
100000,api::gpt56luna,GPT-5.6 luna,api,44,5174.95
100000,api::gpt56luna,GPT-5.6 luna,api,45,5292.57
100000,api::gpt56luna,GPT-5.6 luna,api,46,5410.18
100000,api::gpt56luna,GPT-5.6 luna,api,47,5527.79
100000,api::gpt56luna,GPT-5.6 luna,api,48,5645.4
100000,api::gpt56luna,GPT-5.6 luna,api,49,5763.02
100000,api::gpt56luna,GPT-5.6 luna,api,50,5880.63
100000,api::gpt56luna,GPT-5.6 luna,api,51,5998.24
100000,api::gpt56luna,GPT-5.6 luna,api,52,6115.86
100000,api::gpt56luna,GPT-5.6 luna,api,53,6233.47
100000,api::gpt56luna,GPT-5.6 luna,api,54,6351.08
100000,api::gpt56luna,GPT-5.6 luna,api,55,6468.69
100000,api::gpt56luna,GPT-5.6 luna,api,56,6586.31
100000,api::gpt56luna,GPT-5.6 luna,api,57,6703.92
100000,api::gpt56luna,GPT-5.6 luna,api,58,6821.53
100000,api::gpt56luna,GPT-5.6 luna,api,59,6939.14
100000,api::gpt56luna,GPT-5.6 luna,api,60,7056.76
100000,api::gpt5mini,GPT-5 mini,api,0,0.0
100000,api::gpt5mini,GPT-5 mini,api,1,162.38
100000,api::gpt5mini,GPT-5 mini,api,2,324.77
100000,api::gpt5mini,GPT-5 mini,api,3,487.15
100000,api::gpt5mini,GPT-5 mini,api,4,649.54
100000,api::gpt5mini,GPT-5 mini,api,5,811.92
100000,api::gpt5mini,GPT-5 mini,api,6,974.31
100000,api::gpt5mini,GPT-5 mini,api,7,1136.69
100000,api::gpt5mini,GPT-5 mini,api,8,1299.08
100000,api::gpt5mini,GPT-5 mini,api,9,1461.46
100000,api::gpt5mini,GPT-5 mini,api,10,1623.85
100000,api::gpt5mini,GPT-5 mini,api,11,1786.23
100000,api::gpt5mini,GPT-5 mini,api,12,1948.62
100000,api::gpt5mini,GPT-5 mini,api,13,2111.0
100000,api::gpt5mini,GPT-5 mini,api,14,2273.38
100000,api::gpt5mini,GPT-5 mini,api,15,2435.77
100000,api::gpt5mini,GPT-5 mini,api,16,2598.15
100000,api::gpt5mini,GPT-5 mini,api,17,2760.54
100000,api::gpt5mini,GPT-5 mini,api,18,2922.92
100000,api::gpt5mini,GPT-5 mini,api,19,3085.31
100000,api::gpt5mini,GPT-5 mini,api,20,3247.69
100000,api::gpt5mini,GPT-5 mini,api,21,3410.08
100000,api::gpt5mini,GPT-5 mini,api,22,3572.46
100000,api::gpt5mini,GPT-5 mini,api,23,3734.85
100000,api::gpt5mini,GPT-5 mini,api,24,3897.23
100000,api::gpt5mini,GPT-5 mini,api,25,4059.62
100000,api::gpt5mini,GPT-5 mini,api,26,4222.0
100000,api::gpt5mini,GPT-5 mini,api,27,4384.38
100000,api::gpt5mini,GPT-5 mini,api,28,4546.77
100000,api::gpt5mini,GPT-5 mini,api,29,4709.15
100000,api::gpt5mini,GPT-5 mini,api,30,4871.54
100000,api::gpt5mini,GPT-5 mini,api,31,5033.92
100000,api::gpt5mini,GPT-5 mini,api,32,5196.31
100000,api::gpt5mini,GPT-5 mini,api,33,5358.69
100000,api::gpt5mini,GPT-5 mini,api,34,5521.08
100000,api::gpt5mini,GPT-5 mini,api,35,5683.46
100000,api::gpt5mini,GPT-5 mini,api,36,5845.85
100000,api::gpt5mini,GPT-5 mini,api,37,6008.23
100000,api::gpt5mini,GPT-5 mini,api,38,6170.61
100000,api::gpt5mini,GPT-5 mini,api,39,6333.0
100000,api::gpt5mini,GPT-5 mini,api,40,6495.38
100000,api::gpt5mini,GPT-5 mini,api,41,6657.77
100000,api::gpt5mini,GPT-5 mini,api,42,6820.15
100000,api::gpt5mini,GPT-5 mini,api,43,6982.54
100000,api::gpt5mini,GPT-5 mini,api,44,7144.92
100000,api::gpt5mini,GPT-5 mini,api,45,7307.31
100000,api::gpt5mini,GPT-5 mini,api,46,7469.69
100000,api::gpt5mini,GPT-5 mini,api,47,7632.08
100000,api::gpt5mini,GPT-5 mini,api,48,7794.46
100000,api::gpt5mini,GPT-5 mini,api,49,7956.85
100000,api::gpt5mini,GPT-5 mini,api,50,8119.23
100000,api::gpt5mini,GPT-5 mini,api,51,8281.61
100000,api::gpt5mini,GPT-5 mini,api,52,8444.0
100000,api::gpt5mini,GPT-5 mini,api,53,8606.38
100000,api::gpt5mini,GPT-5 mini,api,54,8768.77
100000,api::gpt5mini,GPT-5 mini,api,55,8931.15
100000,api::gpt5mini,GPT-5 mini,api,56,9093.54
100000,api::gpt5mini,GPT-5 mini,api,57,9255.92
100000,api::gpt5mini,GPT-5 mini,api,58,9418.31
100000,api::gpt5mini,GPT-5 mini,api,59,9580.69
100000,api::gpt5mini,GPT-5 mini,api,60,9743.08
100000,api::gpt5nano,GPT-5 nano,api,0,0.0
100000,api::gpt5nano,GPT-5 nano,api,1,32.48
100000,api::gpt5nano,GPT-5 nano,api,2,64.95
100000,api::gpt5nano,GPT-5 nano,api,3,97.43
100000,api::gpt5nano,GPT-5 nano,api,4,129.91
100000,api::gpt5nano,GPT-5 nano,api,5,162.38
100000,api::gpt5nano,GPT-5 nano,api,6,194.86
100000,api::gpt5nano,GPT-5 nano,api,7,227.34
100000,api::gpt5nano,GPT-5 nano,api,8,259.82
100000,api::gpt5nano,GPT-5 nano,api,9,292.29
100000,api::gpt5nano,GPT-5 nano,api,10,324.77
100000,api::gpt5nano,GPT-5 nano,api,11,357.25
100000,api::gpt5nano,GPT-5 nano,api,12,389.72
100000,api::gpt5nano,GPT-5 nano,api,13,422.2
100000,api::gpt5nano,GPT-5 nano,api,14,454.68
100000,api::gpt5nano,GPT-5 nano,api,15,487.15
100000,api::gpt5nano,GPT-5 nano,api,16,519.63
100000,api::gpt5nano,GPT-5 nano,api,17,552.11
100000,api::gpt5nano,GPT-5 nano,api,18,584.58
100000,api::gpt5nano,GPT-5 nano,api,19,617.06
100000,api::gpt5nano,GPT-5 nano,api,20,649.54
100000,api::gpt5nano,GPT-5 nano,api,21,682.02
100000,api::gpt5nano,GPT-5 nano,api,22,714.49
100000,api::gpt5nano,GPT-5 nano,api,23,746.97
100000,api::gpt5nano,GPT-5 nano,api,24,779.45
100000,api::gpt5nano,GPT-5 nano,api,25,811.92
100000,api::gpt5nano,GPT-5 nano,api,26,844.4
100000,api::gpt5nano,GPT-5 nano,api,27,876.88
100000,api::gpt5nano,GPT-5 nano,api,28,909.35
100000,api::gpt5nano,GPT-5 nano,api,29,941.83
100000,api::gpt5nano,GPT-5 nano,api,30,974.31
100000,api::gpt5nano,GPT-5 nano,api,31,1006.78
100000,api::gpt5nano,GPT-5 nano,api,32,1039.26
100000,api::gpt5nano,GPT-5 nano,api,33,1071.74
100000,api::gpt5nano,GPT-5 nano,api,34,1104.22
100000,api::gpt5nano,GPT-5 nano,api,35,1136.69
100000,api::gpt5nano,GPT-5 nano,api,36,1169.17
100000,api::gpt5nano,GPT-5 nano,api,37,1201.65
100000,api::gpt5nano,GPT-5 nano,api,38,1234.12
100000,api::gpt5nano,GPT-5 nano,api,39,1266.6
100000,api::gpt5nano,GPT-5 nano,api,40,1299.08
100000,api::gpt5nano,GPT-5 nano,api,41,1331.55
100000,api::gpt5nano,GPT-5 nano,api,42,1364.03
100000,api::gpt5nano,GPT-5 nano,api,43,1396.51
100000,api::gpt5nano,GPT-5 nano,api,44,1428.98
100000,api::gpt5nano,GPT-5 nano,api,45,1461.46
100000,api::gpt5nano,GPT-5 nano,api,46,1493.94
100000,api::gpt5nano,GPT-5 nano,api,47,1526.42
100000,api::gpt5nano,GPT-5 nano,api,48,1558.89
100000,api::gpt5nano,GPT-5 nano,api,49,1591.37
100000,api::gpt5nano,GPT-5 nano,api,50,1623.85
100000,api::gpt5nano,GPT-5 nano,api,51,1656.32
100000,api::gpt5nano,GPT-5 nano,api,52,1688.8
100000,api::gpt5nano,GPT-5 nano,api,53,1721.28
100000,api::gpt5nano,GPT-5 nano,api,54,1753.75
100000,api::gpt5nano,GPT-5 nano,api,55,1786.23
100000,api::gpt5nano,GPT-5 nano,api,56,1818.71
100000,api::gpt5nano,GPT-5 nano,api,57,1851.18
100000,api::gpt5nano,GPT-5 nano,api,58,1883.66
100000,api::gpt5nano,GPT-5 nano,api,59,1916.14
100000,api::gpt5nano,GPT-5 nano,api,60,1948.62
100000,api::haiku45,Claude Haiku 4.5,api,0,0.0
100000,api::haiku45,Claude Haiku 4.5,api,1,557.33
100000,api::haiku45,Claude Haiku 4.5,api,2,1114.65
100000,api::haiku45,Claude Haiku 4.5,api,3,1671.98
100000,api::haiku45,Claude Haiku 4.5,api,4,2229.3
100000,api::haiku45,Claude Haiku 4.5,api,5,2786.63
100000,api::haiku45,Claude Haiku 4.5,api,6,3343.95
100000,api::haiku45,Claude Haiku 4.5,api,7,3901.28
100000,api::haiku45,Claude Haiku 4.5,api,8,4458.6
100000,api::haiku45,Claude Haiku 4.5,api,9,5015.93
100000,api::haiku45,Claude Haiku 4.5,api,10,5573.25
100000,api::haiku45,Claude Haiku 4.5,api,11,6130.58
100000,api::haiku45,Claude Haiku 4.5,api,12,6687.9
100000,api::haiku45,Claude Haiku 4.5,api,13,7245.23
100000,api::haiku45,Claude Haiku 4.5,api,14,7802.55
100000,api::haiku45,Claude Haiku 4.5,api,15,8359.88
100000,api::haiku45,Claude Haiku 4.5,api,16,8917.2
100000,api::haiku45,Claude Haiku 4.5,api,17,9474.53
100000,api::haiku45,Claude Haiku 4.5,api,18,10031.86
100000,api::haiku45,Claude Haiku 4.5,api,19,10589.18
100000,api::haiku45,Claude Haiku 4.5,api,20,11146.51
100000,api::haiku45,Claude Haiku 4.5,api,21,11703.83
100000,api::haiku45,Claude Haiku 4.5,api,22,12261.16
100000,api::haiku45,Claude Haiku 4.5,api,23,12818.48
100000,api::haiku45,Claude Haiku 4.5,api,24,13375.81
100000,api::haiku45,Claude Haiku 4.5,api,25,13933.13
100000,api::haiku45,Claude Haiku 4.5,api,26,14490.46
100000,api::haiku45,Claude Haiku 4.5,api,27,15047.78
100000,api::haiku45,Claude Haiku 4.5,api,28,15605.11
100000,api::haiku45,Claude Haiku 4.5,api,29,16162.43
100000,api::haiku45,Claude Haiku 4.5,api,30,16719.76
100000,api::haiku45,Claude Haiku 4.5,api,31,17277.08
100000,api::haiku45,Claude Haiku 4.5,api,32,17834.41
100000,api::haiku45,Claude Haiku 4.5,api,33,18391.73
100000,api::haiku45,Claude Haiku 4.5,api,34,18949.06
100000,api::haiku45,Claude Haiku 4.5,api,35,19506.39
100000,api::haiku45,Claude Haiku 4.5,api,36,20063.71
100000,api::haiku45,Claude Haiku 4.5,api,37,20621.04
100000,api::haiku45,Claude Haiku 4.5,api,38,21178.36
100000,api::haiku45,Claude Haiku 4.5,api,39,21735.69
100000,api::haiku45,Claude Haiku 4.5,api,40,22293.01
100000,api::haiku45,Claude Haiku 4.5,api,41,22850.34
100000,api::haiku45,Claude Haiku 4.5,api,42,23407.66
100000,api::haiku45,Claude Haiku 4.5,api,43,23964.99
100000,api::haiku45,Claude Haiku 4.5,api,44,24522.31
100000,api::haiku45,Claude Haiku 4.5,api,45,25079.64
100000,api::haiku45,Claude Haiku 4.5,api,46,25636.96
100000,api::haiku45,Claude Haiku 4.5,api,47,26194.29
100000,api::haiku45,Claude Haiku 4.5,api,48,26751.61
100000,api::haiku45,Claude Haiku 4.5,api,49,27308.94
100000,api::haiku45,Claude Haiku 4.5,api,50,27866.26
